#logM Phi
6.21540 0.000557240 
6.35336 0.000735124 
6.52093 0.000940575 
6.69345 0.00111451 
6.93997 0.00128107 
7.20140 0.00109991 
7.37915 0.000683771 
7.57179 0.000332484 
7.74482 0.000128393 
7.90303 5.11242e-05 
8.05639 1.71922e-05 
8.16030 7.62089e-06 
8.28410 2.40976e-06 
8.37318 1.18936e-06 
8.48201 5.43672e-07 
8.59074 3.22666e-07 
8.70451 1.45250e-07 
9.01092 3.27854e-08 
