#logM Phi
6.21488 0.000643276 
6.44793 0.000889159 
6.68099 0.00103735 
6.90413 0.00102148 
7.11240 0.000931242 
7.31074 0.000643276 
7.48430 0.000363667 
7.61818 0.000193301 
7.74215 0.000104342 
7.84628 5.71974e-05 
7.95041 2.72926e-05 
8.01488 1.51935e-05 
8.08926 7.13892e-06 
8.17851 3.30303e-06 
8.26777 1.39324e-06 
8.34215 7.99886e-07 
8.46116 3.99742e-07 
8.64959 1.53719e-07 
8.96198 3.19079e-08 
